PG_IDX,Power,INFEASIBLE,Constraint_Distance,Constraint,SNBS,SNBS_u,SNBS_ω,SURV,SURV_u,SURV_ω,NodeClass,degree,betweenness
3482549824261813216,0.7146352510992082,0.0,1.0,1.0,1.0,1.0,1.0,0.568,0.568,1.0,Bulk,2,0.0008245722531436816
3482549824261813216,0.009148741335313706,0.0,1.0,1.0,1.0,1.0,1.0,0.616,0.616,1.0,Bulk,3,0.011217618360475502
3482549824261813216,-0.6040967339338321,0.0,1.0,1.0,1.0,1.0,1.0,0.948,0.948,1.0,Dense Sprout,1,0.0
3482549824261813216,0.9670178172189612,0.0,1.0,1.0,1.0,1.0,1.0,0.932,0.932,1.0,Bulk,3,0.06707208135779565
3482549824261813216,-0.29828338540031607,0.0,2.0,0.0,1.0,1.0,1.0,0.328,0.328,0.948,Bulk,2,0.024761217618360472
3482549824261813216,-0.8145270350403906,0.052,1.0,1.0,0.896,0.896,0.948,0.68,0.68,0.948,Sparse Sprout,1,0.0
3482549824261813216,-0.6519924803436979,0.024,1.0,0.0,0.972,0.972,0.972,0.324,0.324,0.96,Bulk,2,0.016226894798323368
3482549824261813216,0.7269323934831105,0.0,2.0,0.0,0.72,0.72,0.72,0.364,0.364,0.72,Dense Sprout,1,0.0
3482549824261813216,0.007970587228501334,0.0,4.0,0.0,1.0,1.0,1.0,0.26,0.26,1.0,Proper Leave,1,0.0
3482549824261813216,-0.191562600466633,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sparse Sprout,1,0.0
3482549824261813216,-0.8923458462370482,0.096,1.0,0.0,0.904,0.904,0.904,0.432,0.432,0.904,Bulk,2,0.0
3482549824261813216,-0.9732992193274167,0.068,1.0,0.0,0.932,0.932,0.932,0.412,0.412,0.932,Bulk,3,0.00884697313268742
3482549824261813216,0.7747509453401565,0.0,1.0,1.0,1.0,1.0,1.0,0.656,0.656,1.0,Bulk,3,0.030670652099223525
3482549824261813216,0.3866534470717705,0.0,3.0,0.0,1.0,1.0,1.0,0.324,0.324,0.86,Bulk,2,0.008685494399780115
3482549824261813216,0.4127879133532557,0.0,2.0,0.0,1.0,1.0,1.0,0.34,0.34,0.884,Bulk,2,0.0
3482549824261813216,0.3306030375284884,0.204,1.0,0.0,0.796,0.796,0.796,0.312,0.312,0.796,Bulk,2,0.015295815295815298
3482549824261813216,0.9722790700215022,0.008,1.0,1.0,0.988,0.988,0.992,0.656,0.656,0.992,Bulk,2,0.04985913557342128
3482549824261813216,0.5786448238926556,0.0,1.0,1.0,1.0,1.0,1.0,0.584,0.584,1.0,Bulk,2,0.006837078265649695
3482549824261813216,0.2196240868177874,0.0,1.0,0.0,1.0,1.0,1.0,0.352,0.352,0.984,Bulk,2,0.0
3482549824261813216,-0.13979779351572422,0.0,2.0,0.0,1.0,1.0,1.0,0.344,0.344,0.952,Bulk,2,0.005019583591012161
3482549824261813216,-0.8972356796681433,0.016,1.0,0.0,0.884,0.884,0.884,0.34,0.34,0.86,Bulk,2,0.0
3482549824261813216,-0.8762193262669944,0.004,1.0,0.0,0.98,0.98,0.996,0.648,0.648,0.996,Root,4,0.04019789734075448
3482549824261813216,0.8123220960017553,0.004,2.0,1.0,0.84,0.84,0.996,0.54,0.54,0.996,Sparse Sprout,1,0.0
3482549824261813216,0.8358186492788812,0.228,2.0,0.0,0.772,0.772,0.772,0.288,0.288,0.74,Sparse Sprout,1,0.0
3482549824261813216,-0.2848601857056729,0.0,1.0,1.0,1.0,1.0,1.0,0.976,0.976,1.0,Inner Tree Node,2,0.0202020202020202
3482549824261813216,0.615158751336189,0.0,3.0,0.0,1.0,1.0,1.0,0.312,0.316,0.74,Sparse Sprout,1,0.0
3482549824261813216,0.8097811188888764,0.0,1.0,0.0,0.924,0.924,0.924,0.316,0.316,0.888,Bulk,2,0.006837078265649695
3482549824261813216,0.2381497099712765,0.008,3.0,1.0,0.968,0.968,0.992,0.6,0.6,0.992,Sparse Sprout,1,0.0
