PG_IDX,Power,INFEASIBLE,Constraint_Distance,Constraint,SNBS,SNBS_u,SNBS_ω,SURV,SURV_u,SURV_ω,NodeClass,degree,betweenness
-839939996387953490,-0.797161424413151,0.0,1.0,0.0,0.97,0.97,0.97,0.63,0.63,0.97,Bulk,4,0.13772667928512078
-839939996387953490,-0.1940587673387249,0.01,1.0,0.0,0.99,0.99,0.99,0.74,0.74,0.99,Bulk,3,0.017308208866650427
-839939996387953490,0.2592134687605548,0.0,1.0,0.0,1.0,1.0,1.0,0.68,0.69,0.99,Bulk,3,0.002171217430957691
-839939996387953490,0.6126688326442715,0.0,1.0,1.0,1.0,1.0,1.0,0.83,0.83,1.0,Bulk,3,0.006003135873265742
-839939996387953490,-0.7786620436437872,0.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99,1.0,Bulk,5,0.06132756132756132
-839939996387953490,-0.057542115923226056,0.0,1.0,1.0,1.0,1.0,1.0,0.91,0.91,1.0,Root,3,0.10209578781007352
-839939996387953490,-0.7848647005549756,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,5,0.1061418139340217
-839939996387953490,0.4326637098924322,0.02,1.0,0.0,0.98,0.98,0.98,0.83,0.84,0.97,Bulk,5,0.16009413866556724
-839939996387953490,-0.2848298588696401,0.0,1.0,1.0,1.0,1.0,1.0,0.93,0.93,1.0,Root,4,0.12097162097162095
-839939996387953490,-0.6855722269232254,0.03,1.0,0.0,0.97,0.97,0.97,0.8,0.8,0.97,Bulk,5,0.03628211615224601
-839939996387953490,-0.46165362894893314,0.0,1.0,0.0,1.0,1.0,1.0,0.64,0.64,1.0,Bulk,3,0.015392015392015393
-839939996387953490,-0.4977016362704112,0.02,1.0,0.0,0.98,0.98,0.98,0.46,0.46,0.98,Bulk,2,0.0
-839939996387953490,-0.43480157736694114,0.0,3.0,1.0,0.96,0.96,1.0,0.74,0.74,1.0,Proper Leave,1,0.0
-839939996387953490,-0.22034060844775086,0.0,1.0,0.0,1.0,1.0,1.0,0.48,0.48,1.0,Bulk,2,0.00018896447467876034
-839939996387953490,0.21813878815868878,0.0,1.0,1.0,1.0,1.0,1.0,0.83,0.83,1.0,Bulk,3,0.0034975606404177833
-839939996387953490,-0.278005425541725,0.0,1.0,1.0,1.0,1.0,1.0,0.89,0.89,1.0,Bulk,3,0.023799216656359517
