PG_IDX,Abs_Spread,AX,Power,INFEASIBLE,Constraint_Distance,Constraint,SNBS,SNBS_u,SNBS_ω,SURV,SURV_u,SURV_ω,NodeClass,degree,betweenness
-357896120569837396,0.4342969774252594,1.1345676760268912,0.05830353211532862,0.0,1.0,1.0,1.0,1.0,1.0,0.856,0.856,1.0,Bulk,2,0.00020614306328592042
-357896120569837396,0.15634081758987026,1.8281510945099535,-0.03135674244500182,0.02,1.0,0.0,0.98,0.98,0.98,0.72,0.72,0.98,Root,3,0.043083900226757364
-357896120569837396,0.09970278060364661,1.3221647355310822,-0.9614339872688457,0.172,1.0,0.0,0.82,0.82,0.82,0.48,0.48,0.82,Inner Tree Node,2,0.03999175427746856
-357896120569837396,0.41302046897965394,2.0488068636685717,-0.15270554914513768,0.192,1.0,0.0,0.808,0.808,0.808,0.624,0.624,0.808,Bulk,2,0.016020751735037447
-357896120569837396,0.383737315486068,1.3718591328921557,0.29542443461371004,0.0,1.0,1.0,1.0,1.0,1.0,0.972,0.972,1.0,Sparse Sprout,1,0.0
-357896120569837396,0.24305362522468668,1.1181958483960792,0.23427747080232902,0.0,1.0,1.0,1.0,1.0,1.0,0.996,0.996,1.0,Root,3,0.0202020202020202
-357896120569837396,0.2768427979990883,1.2469621142606278,0.17966650193945488,0.0,1.0,1.0,1.0,1.0,1.0,0.716,0.716,1.0,Bulk,2,0.00010307153164296021
-357896120569837396,0.12474640551317777,1.618037063233456,0.9470066005787899,0.016,1.0,0.0,0.984,0.984,0.984,0.852,0.852,0.984,Bulk,5,0.08577824292110006
-357896120569837396,0.2795400542007863,1.0981520122083954,-0.3315551985132502,0.0,1.0,1.0,1.0,1.0,1.0,0.772,0.772,1.0,Bulk,3,0.0016113516113516117
-357896120569837396,0.3441603613689082,2.373951946969837,0.29694595216716785,0.032,1.0,0.0,0.968,0.968,0.968,0.824,0.824,0.964,Root,5,0.10159417302274446
-357896120569837396,0.13739668970781582,1.7474905631825766,-0.6525913724070473,0.044,1.0,0.0,0.944,0.944,0.944,0.544,0.544,0.956,Bulk,2,0.0
-357896120569837396,0.18262094272667057,1.8961479071122256,-0.8424773889904177,0.024,1.0,0.0,0.972,0.972,0.972,0.82,0.824,0.968,Root,5,0.0404040404040404
-357896120569837396,0.21505016899414767,1.3246519890910036,0.4831769660131249,0.4,1.0,0.0,0.596,0.596,0.596,0.492,0.492,0.596,Inner Tree Node,3,0.04019789734075448
-357896120569837396,0.0,1.0948368605735561,0.7932236269700248,0.004,2.0,0.0,0.972,0.972,0.972,0.74,0.744,0.988,Root,3,0.0202020202020202
-357896120569837396,0.0,1.0225460487768454,0.6265949545852549,0.0,2.0,0.0,1.0,1.0,1.0,0.508,0.508,1.0,Sparse Sprout,1,0.0
-357896120569837396,0.5427865399640519,1.15504880376707,0.14730351252756474,0.0,1.0,1.0,1.0,1.0,1.0,0.976,0.976,1.0,Dense Sprout,1,0.0
-357896120569837396,0.35087321607214494,2.1375538901310125,-0.4981058181378952,0.128,1.0,0.0,0.868,0.868,0.868,0.464,0.464,0.868,Dense Sprout,1,0.0
-357896120569837396,0.32121687788886955,1.6647419008733215,-0.9635449455000059,0.008,2.0,1.0,0.94,0.94,0.992,0.668,0.668,0.992,Sparse Sprout,1,0.0
-357896120569837396,0.24691708370397591,1.7728392489877327,-0.0728947652066519,0.028,1.0,0.0,0.968,0.968,0.968,0.78,0.78,0.968,Bulk,3,0.0008245722531436817
-357896120569837396,0.1988312664257487,1.0302054707337036,-0.6065439689554926,0.0,1.0,1.0,1.0,1.0,1.0,0.888,0.888,1.0,Root,4,0.04019789734075448
-357896120569837396,0.23986241590855045,1.390001074910227,0.6769676889979577,0.004,2.0,1.0,0.988,0.988,0.996,0.856,0.856,0.996,Sparse Sprout,1,0.0
-357896120569837396,0.0,1.1243435115234484,0.03646539346973553,0.0,3.0,0.0,1.0,1.0,1.0,0.556,0.556,1.0,Sparse Sprout,1,0.0
-357896120569837396,0.13066938722076538,1.0188020106264881,0.3320082017321895,0.0,1.0,1.0,1.0,1.0,1.0,0.94,0.94,1.0,Root,4,0.020305091733663162
-357896120569837396,0.0,1.07557370449534,-0.6679970518665965,0.0,2.0,0.0,0.964,0.964,0.964,0.472,0.472,1.0,Sparse Sprout,1,0.0
-357896120569837396,0.47140845772214834,0.6934790979864663,-0.7585338694427008,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,3,0.005141872488811267
-357896120569837396,0.36622910892513066,1.9719085516060646,-0.2785450047872805,0.088,1.0,0.0,0.908,0.908,0.908,0.584,0.584,0.908,Bulk,3,0.10996947119396099
-357896120569837396,0.2562802479176257,1.3410878200901455,-0.7551597112838059,0.0,2.0,1.0,1.0,1.0,1.0,0.896,0.896,1.0,Bulk,2,0.006342334913763486
-357896120569837396,0.19813954510922546,1.4985789629610575,-0.13747480075228521,0.0,1.0,0.0,1.0,1.0,1.0,0.348,0.348,1.0,Sparse Sprout,1,0.0
-357896120569837396,0.1846767994666695,1.686306262439727,0.0826639699727415,0.048,1.0,0.0,0.952,0.952,0.952,0.388,0.388,0.952,Sparse Sprout,1,0.0
-357896120569837396,0.17982074965409584,1.5178640128459457,-0.6310770214991321,0.0,1.0,0.0,0.94,0.94,0.94,0.444,0.444,1.0,Bulk,2,0.0038019425774527818
-357896120569837396,0.07233147593997552,1.3576598289072033,0.9125878451910037,0.004,1.0,0.0,0.788,0.788,0.788,0.38,0.38,0.996,Sparse Sprout,1,0.0
-357896120569837396,0.28022029985580066,1.3627386525957743,0.12921116751097275,0.104,1.0,0.0,0.896,0.896,0.896,0.796,0.796,0.896,Root,3,0.0202020202020202
-357896120569837396,0.1274080774048774,1.0699358234135463,0.5781866565002548,0.0,3.0,1.0,1.0,1.0,1.0,0.908,0.908,1.0,Bulk,2,0.0
-357896120569837396,0.544515038546713,1.7331095676901347,-0.8072941391876411,0.0,1.0,1.0,1.0,1.0,1.0,0.964,0.964,1.0,Bulk,3,0.019123204837490554
-357896120569837396,0.24266600476575342,1.2132483229372664,0.7853875166488906,0.004,1.0,1.0,0.972,0.972,0.996,0.84,0.84,0.996,Sparse Sprout,1,0.0
-357896120569837396,0.1878294202531983,1.7594670853289192,-0.7364766198916195,0.004,1.0,0.0,0.892,0.892,0.892,0.54,0.54,0.996,Inner Tree Node,2,0.0202020202020202
-357896120569837396,0.3047428918071316,1.0751092020388462,-0.7622726271301695,0.0,1.0,1.0,1.0,1.0,1.0,0.868,0.868,1.0,Bulk,2,0.00917336631622346
-357896120569837396,0.15481716224110448,1.238303206857198,-0.11327796395267183,0.0,2.0,1.0,1.0,1.0,1.0,0.736,0.736,1.0,Inner Tree Node,2,0.0202020202020202
-357896120569837396,0.06636897765859952,1.4319040047666527,-0.6237090327886264,0.004,1.0,0.0,0.908,0.908,0.908,0.536,0.536,0.996,Sparse Sprout,1,0.0
-357896120569837396,0.574134849623575,1.3604528502277307,0.45218427670045463,0.0,1.0,1.0,1.0,1.0,1.0,0.996,0.996,1.0,Dense Sprout,1,0.0
-357896120569837396,0.0,1.0029017261571005,-0.7089296331073004,0.104,2.0,0.0,0.84,0.84,0.84,0.396,0.396,0.892,Sparse Sprout,1,0.0
-357896120569837396,0.25942281500679254,1.3839336802785374,-0.3156302001047987,0.012,2.0,1.0,0.988,0.988,0.988,0.76,0.76,0.988,Proper Leave,1,0.0
-357896120569837396,0.6606616830307572,1.2654621344229253,0.7985306715002257,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,2,0.0037080832999200346
-357896120569837396,0.28289111147627277,1.8991932732717085,-0.5820098563983708,0.128,1.0,0.0,0.86,0.86,0.86,0.428,0.428,0.868,Inner Tree Node,2,0.05936920222634508
-357896120569837396,0.09159369506902929,1.5278582052513179,-0.05791070003916089,0.008,1.0,0.0,0.992,0.992,0.992,0.496,0.496,0.992,Proper Leave,1,0.0
-357896120569837396,0.3740159406878223,1.1155246208723275,0.873109740997223,0.0,1.0,1.0,1.0,1.0,1.0,0.852,0.852,1.0,Bulk,2,0.001408644265787123
-357896120569837396,0.3247193992980403,1.0981542809932126,0.9402202336380472,0.0,2.0,1.0,1.0,1.0,1.0,0.988,0.988,1.0,Bulk,2,0.0
-357896120569837396,0.10645243083942901,1.0591773022933486,0.4043486625028827,0.008,3.0,1.0,0.992,0.992,0.992,0.692,0.692,0.992,Inner Tree Node,2,0.0202020202020202
-357896120569837396,0.07752155577992709,1.0540557721251906,0.41476786435928015,0.0,1.0,0.0,1.0,1.0,1.0,0.736,0.736,1.0,Inner Tree Node,2,0.0202020202020202
-357896120569837396,0.0652509425917992,1.100755232519347,-0.28522367489605965,0.0,3.0,1.0,0.992,0.992,1.0,0.776,0.776,1.0,Proper Leave,1,0.0
-357896120569837396,0.2729154898179482,1.886021960168163,0.8426815712936038,0.0,1.0,0.0,0.88,0.88,0.88,0.516,0.516,1.0,Dense Sprout,1,0.0
-357896120569837396,0.12664763017951913,1.0379549859068629,0.5885479531532375,0.0,1.0,1.0,1.0,1.0,1.0,0.904,0.904,1.0,Bulk,2,0.0
-357896120569837396,0.0,1.0744926920688567,0.9485648936154532,0.012,2.0,0.0,0.888,0.888,0.888,0.408,0.408,0.984,Sparse Sprout,1,0.0
-357896120569837396,0.2734317741001222,1.0282524099209602,0.025375787768031715,0.004,1.0,1.0,0.996,0.996,0.996,0.912,0.912,0.996,Sparse Sprout,1,0.0
-357896120569837396,0.3058247524625885,1.1340537566147701,-0.571258794807346,0.0,1.0,1.0,0.996,0.996,1.0,0.976,0.976,1.0,Sparse Sprout,1,0.0
-357896120569837396,0.21817733974218784,1.2378035261548703,-0.5757126000732392,0.0,1.0,1.0,1.0,1.0,1.0,0.816,0.816,1.0,Bulk,2,0.010689990281827016
-357896120569837396,0.22917335580543596,1.1524211339189956,0.7610351314779198,0.0,2.0,1.0,0.96,0.96,1.0,0.7,0.7,1.0,Proper Leave,1,0.0
-357896120569837396,0.5842921877665791,1.1578547723895936,-0.2955758035137735,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,2,0.0008245722531436817
-357896120569837396,0.3503535333363014,2.224713579678917,-0.3468145327618153,0.116,1.0,0.0,0.884,0.884,0.884,0.428,0.428,0.884,Dense Sprout,1,0.0
-357896120569837396,0.0,1.0940562403214467,-0.6668450230367684,0.016,2.0,0.0,0.888,0.888,0.888,0.512,0.512,0.984,Proper Leave,1,0.0
-357896120569837396,0.0,1.0503511533990133,0.2695095149570254,0.052,2.0,0.0,0.948,0.948,0.948,0.464,0.464,0.948,Sparse Sprout,1,0.0
-357896120569837396,0.062298011307711475,1.446946166726358,0.3972568471596298,0.0,1.0,0.0,0.996,0.996,0.996,0.54,0.54,0.996,Bulk,2,0.0
-357896120569837396,0.07089990382325762,1.4332614425108248,0.4888004521744503,0.152,1.0,0.0,0.848,0.848,0.848,0.484,0.484,0.848,Proper Leave,1,0.0
-357896120569837396,0.6303016928531501,1.3159822031498223,-0.1559317214199303,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sparse Sprout,1,0.0
2135377744904654181,0.0,0.0,Slack,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,7,0.13223403752160703
2135377744904654181,0.2728723528223623,2.085958817880642,0.42753330902600395,0.016,1.0,0.0,0.984,0.984,0.984,0.88,0.884,0.98,Bulk,6,0.20161274225900072
2135377744904654181,0.23923805577184237,2.1688157111633237,-0.11420194954942661,0.008,1.0,0.0,0.984,0.984,0.984,0.848,0.86,0.98,Root,6,0.12297115662916532
2135377744904654181,0.4008823897308048,1.5285917996736378,0.2237175613532234,0.0,1.0,1.0,1.0,1.0,1.0,0.94,0.94,1.0,Bulk,4,0.10250761286630179
2135377744904654181,0.34655651579831104,1.1806494496693347,-0.9796805598728734,0.0,1.0,0.0,1.0,1.0,1.0,0.92,0.92,1.0,Root,6,0.19347401779374565
2135377744904654181,0.45811437929599136,1.468615285920746,-0.859743590190374,0.0,2.0,1.0,1.0,1.0,1.0,0.972,0.972,1.0,Bulk,4,0.1250310850650987
2135377744904654181,0.4058312380486253,2.7838156282525413,-0.20309140446610166,0.004,1.0,0.0,0.996,0.996,0.996,0.84,0.84,0.988,Bulk,8,0.28120016164233835
2135377744904654181,0.19073609011904388,1.2778648896556104,0.07514474859860143,0.016,1.0,0.0,0.98,0.98,0.984,0.808,0.808,0.984,Root,5,0.08226335267151592
2135377744904654181,0.19863480209862036,2.047824500501343,0.5725796679423605,0.012,1.0,0.0,0.988,0.988,0.988,0.824,0.824,0.988,Bulk,6,0.03256777808416646
2135377744904654181,0.464907880076392,0.9766653660046218,0.5992240389859582,0.0,1.0,1.0,1.0,1.0,1.0,0.968,0.968,1.0,Bulk,6,0.2065846719990196
2135377744904654181,0.5374806282647591,1.2711707882055412,0.36960497595891906,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,6,0.2102363937397951
2135377744904654181,0.3468118735160074,1.104550239225374,-0.5789877834568836,0.0,1.0,1.0,1.0,1.0,1.0,0.908,0.908,1.0,Bulk,3,0.01433066864421224
2135377744904654181,0.40614744202610775,1.1113238813163548,-0.034780617440196004,0.0,1.0,1.0,1.0,1.0,1.0,0.928,0.928,1.0,Root,5,0.13041199163648146
2135377744904654181,0.34761069363594116,1.2086593859422134,-0.09271880267022825,0.0,1.0,1.0,1.0,1.0,1.0,0.972,0.972,1.0,Root,6,0.11386874308952233
2135377744904654181,0.41190084441906977,1.2989097401007879,-0.6783302436192986,0.0,1.0,1.0,1.0,1.0,1.0,0.964,0.964,1.0,Bulk,5,0.18674532824192683
2135377744904654181,0.3048456937658883,1.2906696262178017,0.6862825504600822,0.0,1.0,1.0,1.0,1.0,1.0,0.956,0.956,1.0,Root,5,0.1201076197674837
2135377744904654181,0.2746468083221647,1.1004957735125036,0.8978201928414442,0.0,1.0,1.0,1.0,1.0,1.0,0.948,0.948,1.0,Root,5,0.053315467601181894
2135377744904654181,0.24323374310355045,1.9255759632500482,0.8648729228675871,0.032,1.0,0.0,0.968,0.968,0.968,0.604,0.604,0.968,Bulk,3,0.04416263378848407
2135377744904654181,0.12276800638649257,1.399210776307551,0.8015340626020343,0.008,1.0,0.0,0.96,0.96,0.96,0.816,0.82,0.956,Root,4,0.058274680723660315
2135377744904654181,0.27697117628188195,1.6428156146665513,0.17660854904321102,0.008,1.0,0.0,0.972,0.972,0.992,0.948,0.948,0.992,Root,8,0.11483297503705671
2135377744904654181,0.24967285758560553,1.434555295912209,-0.8176876003525764,0.12,1.0,0.0,0.88,0.88,0.88,0.772,0.772,0.88,Root,5,0.0798307009191363
2135377744904654181,0.4545507794807337,1.6126256635383556,-0.7080522735364257,0.0,2.0,1.0,1.0,1.0,1.0,0.96,0.96,1.0,Bulk,2,0.0
2135377744904654181,0.2849933948976438,2.0043684304270233,-0.9970859808909724,0.028,1.0,0.0,0.972,0.972,0.972,0.648,0.648,0.968,Bulk,4,0.10059241589853836
2135377744904654181,0.42608947487689947,1.0173669140529624,-0.2218224334677646,0.0,1.0,1.0,1.0,1.0,1.0,0.996,0.996,1.0,Bulk,6,0.1324596199055074
2135377744904654181,0.2325521084414255,1.9010402038261116,0.3160168273814397,0.0,1.0,0.0,0.996,0.996,0.996,0.6,0.6,1.0,Bulk,2,0.0
2135377744904654181,5.590011759171262e-15,1.0314933473630024,-0.5640569951763741,0.0,2.0,0.0,1.0,1.0,1.0,0.46,0.46,0.996,Bulk,2,0.0
2135377744904654181,0.2030552561414019,1.6605950961366018,0.14633196284284136,0.004,1.0,0.0,0.996,0.996,0.996,0.488,0.488,0.996,Sparse Sprout,1,0.0
2135377744904654181,0.3127564594394407,1.724269238719271,-0.5496548475845788,0.076,1.0,0.0,0.924,0.924,0.924,0.828,0.828,0.924,Root,4,0.027245241530955817
2135377744904654181,0.2717192471917939,1.163677287150759,0.9393248340767628,0.0,1.0,1.0,1.0,1.0,1.0,0.976,0.976,1.0,Bulk,5,0.05908060193774478
2135377744904654181,0.17128620682578594,1.8058595287815429,-0.3720682445609522,0.0,1.0,0.0,1.0,1.0,1.0,0.652,0.652,0.992,Bulk,3,0.002864778776961832
2135377744904654181,0.2798884193925807,1.6924008975383982,-0.6541846644512863,0.036,1.0,0.0,0.964,0.964,0.964,0.724,0.724,0.964,Bulk,3,0.022356706030175415
2135377744904654181,0.19303410186878808,1.087196168386206,0.6528278841550464,0.0,1.0,1.0,1.0,1.0,1.0,0.844,0.844,1.0,Root,3,0.023146921106104775
2135377744904654181,0.23730637026620366,0.8697920502656531,0.812953661334488,0.0,1.0,1.0,1.0,1.0,1.0,0.924,0.924,1.0,Bulk,4,0.04914389648465096
2135377744904654181,0.299785035959323,1.1614130570939458,-0.5840603969222045,0.0,1.0,1.0,1.0,1.0,1.0,0.932,0.932,1.0,Bulk,3,0.02522884705939747
2135377744904654181,0.5934235099691515,0.45609783440022905,0.7128006792159728,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,2,0.019159815310093597
2135377744904654181,0.18272347440019862,1.2175379935322281,-0.34352030399619377,0.004,1.0,0.0,0.988,0.988,0.996,0.792,0.792,0.996,Root,4,0.038203708611871876
2135377744904654181,0.2839285264735875,1.0433180615260165,-0.8154162353684558,0.0,1.0,1.0,1.0,1.0,1.0,0.832,0.832,1.0,Root,4,0.053351788045665594
2135377744904654181,0.19462549540922225,1.5732669267750692,0.731861268330238,0.0,1.0,0.0,1.0,1.0,1.0,0.72,0.72,0.996,Bulk,4,0.04644403215831787
2135377744904654181,4.1515286976445695e-15,1.0612542246044208,0.9609774878292328,0.0,2.0,0.0,0.896,0.896,0.896,0.46,0.46,0.896,Sparse Sprout,1,0.0
2135377744904654181,0.09752527751187899,1.4097560123986583,-0.5176695303633626,0.0,1.0,0.0,0.896,0.896,0.896,0.448,0.448,1.0,Dense Sprout,1,0.0
2135377744904654181,0.12628623409901854,1.0608768781096671,0.6483341988314775,0.004,1.0,0.0,0.984,0.984,0.996,0.768,0.768,0.996,Root,4,0.040318638277821936
2135377744904654181,0.09776987412271133,1.3152827234682267,0.36893551450915085,0.0,1.0,0.0,1.0,1.0,1.0,0.516,0.516,0.996,Inner Tree Node,2,0.0202020202020202
2135377744904654181,0.19380140069454152,1.7396739179586702,-0.7018448712513762,0.228,1.0,0.0,0.768,0.768,0.768,0.364,0.364,0.768,Sparse Sprout,1,0.0
2135377744904654181,0.3783910971863175,1.9922778602823812,-0.7929472602920243,0.104,1.0,0.0,0.896,0.896,0.896,0.62,0.62,0.896,Bulk,3,0.0406599195714842
2135377744904654181,0.2092686864061407,1.787251762134182,0.621431705873161,0.076,1.0,0.0,0.924,0.924,0.924,0.536,0.536,0.924,Bulk,2,0.01991685563114134
2135377744904654181,0.24078404283038843,1.2529917565602269,-0.2877051007399215,0.004,1.0,1.0,0.992,0.992,0.996,0.912,0.912,0.996,Inner Tree Node,2,0.0202020202020202
2135377744904654181,0.18611794646812047,1.154360020471047,-0.23074345150496783,0.0,2.0,1.0,0.98,0.98,1.0,0.824,0.824,1.0,Sparse Sprout,1,0.0
2135377744904654181,0.15581075456898535,1.5685081604011255,-0.5727287480376443,0.024,1.0,0.0,0.976,0.976,0.976,0.56,0.56,0.976,Root,3,0.02154882154882155
2135377744904654181,0.4011645753469104,1.1891189238631994,-0.5163215396955825,0.0,1.0,1.0,1.0,1.0,1.0,0.756,0.756,1.0,Root,3,0.0202020202020202
2135377744904654181,0.208171065492714,1.1771848516585566,-0.7894395678844895,0.0,1.0,1.0,1.0,1.0,1.0,0.872,0.872,1.0,Root,3,0.03087335944478802
2135377744904654181,0.3340827626992785,1.2415117975199752,-0.34903731500687746,0.0,2.0,1.0,1.0,1.0,1.0,0.936,0.936,1.0,Bulk,4,0.060205063266287766
2135377744904654181,0.16612086689722547,1.3992687304698914,0.1979009247320599,0.024,1.0,0.0,0.968,0.968,0.976,0.636,0.636,0.976,Root,3,0.020889163746306606
2135377744904654181,0.315504140358636,1.1051212696064443,-0.8875726327749573,0.0,1.0,1.0,1.0,1.0,1.0,0.976,0.976,1.0,Bulk,3,0.0006871435442864013
2135377744904654181,0.4497621685651886,1.1117293421501249,0.7042882156855994,0.0,1.0,1.0,1.0,1.0,1.0,0.988,0.988,1.0,Bulk,2,0.0
2135377744904654181,0.4554542623571698,1.3980819058212508,-0.9994298692055513,0.0,1.0,1.0,1.0,1.0,1.0,0.948,0.948,1.0,Bulk,4,0.1508402783912988
2135377744904654181,0.09878294826069305,0.9102597264290959,-0.4682680383245556,0.004,3.0,1.0,0.96,0.96,0.996,0.748,0.748,0.996,Sparse Sprout,1,0.0
2135377744904654181,0.13960913450853532,1.4230828571764553,0.10020653250133278,0.156,1.0,0.0,0.836,0.836,0.836,0.396,0.396,0.836,Proper Leave,1,0.0
2135377744904654181,0.3304893748324151,1.0741024148432354,-0.6500736968967434,0.0,1.0,1.0,1.0,1.0,1.0,0.952,0.952,1.0,Bulk,2,0.0
2135377744904654181,0.3079159936803119,1.2978381861095782,-0.45165913649396067,0.0,2.0,1.0,1.0,1.0,1.0,0.936,0.936,1.0,Bulk,2,0.017294421376054032
2135377744904654181,0.1266099732558198,1.6931832976991719,-0.10645298083952769,0.0,1.0,0.0,0.916,0.916,0.916,0.672,0.672,1.0,Root,3,0.02035662749948464
2135377744904654181,0.35273059846067417,1.662003224443584,0.4928040365081778,0.012,1.0,0.0,0.988,0.988,0.988,0.9,0.9,0.988,Root,4,0.029471586614443768
2135377744904654181,0.32902502084853086,1.1078932490489173,0.41440309641062156,0.0,1.0,1.0,1.0,1.0,1.0,0.96,0.96,1.0,Bulk,2,0.0
2135377744904654181,0.2938791987808875,1.4857154466334659,-0.5646642394584853,0.004,1.0,1.0,0.996,0.996,0.996,0.768,0.768,0.996,Bulk,2,0.024477689103539438
2135377744904654181,0.220796060340153,1.219509661993688,-0.7922100452938874,0.0,2.0,1.0,1.0,1.0,1.0,0.724,0.724,1.0,Bulk,2,0.006053734625163196
2135377744904654181,0.28497677326465864,1.379797893654661,-0.6382424542126875,0.0,2.0,1.0,1.0,1.0,1.0,0.872,0.872,1.0,Root,3,0.0202020202020202
2135377744904654181,0.3317762380514082,1.3655763035156945,-0.2990591472589529,0.0,1.0,1.0,1.0,1.0,1.0,0.956,0.956,1.0,Bulk,2,0.014431650486072254
2135377744904654181,0.0,1.0355066029648365,0.6549652354914803,0.068,1.0,0.0,0.932,0.932,0.932,0.428,0.428,0.932,Bulk,2,0.015622208479351335
2135377744904654181,0.10980003030643276,1.5183811743568136,0.8914152776424242,0.0,1.0,0.0,0.852,0.852,0.852,0.492,0.492,1.0,Sparse Sprout,1,0.0
2135377744904654181,0.2668309090852857,1.2443649950656281,0.3301139188393158,0.0,1.0,1.0,1.0,1.0,1.0,0.94,0.94,1.0,Proper Leave,1,0.0
2135377744904654181,0.09907097121905642,1.3895162717174288,0.6396059293904687,0.008,1.0,0.0,0.976,0.976,0.976,0.564,0.564,0.992,Bulk,2,0.00511921940493369
2135377744904654181,0.1811989317281204,1.5762712675748622,0.6465703005704013,0.152,1.0,0.0,0.848,0.848,0.848,0.412,0.412,0.848,Sparse Sprout,1,0.0
2135377744904654181,0.2845574707191661,2.0755254558684126,0.6359760297088287,0.0,1.0,0.0,0.96,0.96,0.96,0.628,0.628,1.0,Bulk,2,0.0
2135377744904654181,0.0,0.9959223889524299,0.04845690652403052,0.0,2.0,0.0,1.0,1.0,1.0,0.432,0.432,1.0,Bulk,2,0.0
2135377744904654181,0.0,1.037110967034893,0.4264167876290186,0.0,2.0,0.0,1.0,1.0,1.0,0.436,0.436,1.0,Sparse Sprout,1,0.0
2135377744904654181,0.18318445317870377,0.9846528049379821,-0.3574907320722671,0.0,2.0,1.0,1.0,1.0,1.0,0.692,0.692,1.0,Bulk,2,0.0006184291898577612
2135377744904654181,0.27654985190500136,1.9284411649320536,0.6187433944743458,0.08,1.0,0.0,0.92,0.92,0.92,0.628,0.628,0.92,Bulk,2,0.009315703193254213
2135377744904654181,0.0,1.0049944832435025,-0.37619345645472363,0.0,2.0,0.0,1.0,1.0,1.0,0.408,0.408,1.0,Sparse Sprout,1,0.0
2135377744904654181,0.1649161156722,1.650578632546487,-0.2358670893422366,0.084,1.0,0.0,0.916,0.916,0.916,0.392,0.392,0.916,Bulk,2,0.005926613069470212
2135377744904654181,0.2577746387925933,1.198142535551377,0.16210218166023796,0.0,2.0,1.0,1.0,1.0,1.0,0.808,0.808,1.0,Bulk,2,0.00957190957190957
2135377744904654181,0.1753591778997662,1.207917963806933,-0.6346023902283472,0.0,2.0,1.0,0.92,0.92,1.0,0.628,0.628,1.0,Sparse Sprout,1,0.0
2135377744904654181,0.20990283440585344,1.072010238498291,0.30100507090763495,0.0,1.0,1.0,1.0,1.0,1.0,0.636,0.636,1.0,Inner Tree Node,2,0.0202020202020202
2135377744904654181,0.0,1.0751993668434272,0.37663091780090124,0.0,2.0,0.0,1.0,1.0,1.0,0.48,0.48,1.0,Dense Sprout,1,0.0
2135377744904654181,0.28743245866675415,1.0885089633114893,-0.97274070216326,0.0,1.0,1.0,1.0,1.0,1.0,0.664,0.664,1.0,Bulk,2,0.023397237682951967
2135377744904654181,0.2582493904460893,1.6081958357634916,0.7634919958678336,0.108,1.0,0.0,0.892,0.892,0.892,0.488,0.488,0.892,Bulk,2,0.00979179550608122
2135377744904654181,0.2711035344243583,1.317355339666603,0.25257638396824644,0.0,1.0,1.0,1.0,1.0,1.0,0.948,0.948,1.0,Bulk,2,0.0
2135377744904654181,0.13034507274907378,1.3727726829794404,-0.8138556632056745,0.076,1.0,0.0,0.92,0.92,0.92,0.512,0.512,0.92,Bulk,2,0.00648663505806363
2135377744904654181,0.0,1.0669526680795969,-0.2573538434652414,0.0,2.0,0.0,1.0,1.0,1.0,0.492,0.492,1.0,Sparse Sprout,1,0.0
2135377744904654181,0.0,1.0988035041077504,-0.9227014941644989,0.0,2.0,0.0,0.94,0.94,0.94,0.512,0.512,1.0,Sparse Sprout,1,0.0
2135377744904654181,0.25863931579735866,1.4832819576506817,-0.4180912903738129,0.104,2.0,1.0,0.892,0.892,0.896,0.776,0.776,0.896,Sparse Sprout,1,0.0
2135377744904654181,0.25879039981254026,1.190317633631541,-0.4478544722297934,0.0,1.0,1.0,1.0,1.0,1.0,0.736,0.736,1.0,Bulk,2,0.0004810004810004809
2135377744904654181,0.0,0.9774377454267033,-0.6943478253481261,0.0,2.0,0.0,1.0,1.0,1.0,0.388,0.388,0.996,Proper Leave,1,0.0
2135377744904654181,0.3667142851050968,1.8027438817000234,0.13196815625814748,0.0,2.0,1.0,1.0,1.0,1.0,0.88,0.88,1.0,Sparse Sprout,1,0.0
2135377744904654181,0.19289103031284682,1.4613608948894126,0.6040380435608641,0.004,2.0,1.0,0.976,0.976,0.996,0.788,0.788,0.996,Sparse Sprout,1,0.0
2135377744904654181,0.0,1.0547700081722478,0.9619821267044729,0.144,2.0,0.0,0.856,0.856,0.856,0.364,0.364,0.856,Sparse Sprout,1,0.0
2135377744904654181,0.0,1.0678719973072166,-0.7495728408533794,0.0,2.0,0.0,1.0,1.0,1.0,0.556,0.556,1.0,Bulk,2,0.00036075036075036075
2135377744904654181,0.21137722583143367,1.9821553571653,-0.9018091416232856,0.364,1.0,0.0,0.616,0.616,0.616,0.38,0.38,0.616,Sparse Sprout,1,0.0
2135377744904654181,0.2683837199751844,1.3460532186026155,-0.9806721123165036,0.004,2.0,1.0,0.888,0.888,0.996,0.888,0.888,0.996,Dense Sprout,1,0.0
2135377744904654181,0.2563089603865517,1.027192847051928,-0.08085640491759277,0.0,1.0,1.0,1.0,1.0,1.0,0.86,0.86,1.0,Sparse Sprout,1,0.0
